study_name,specification_name,specification_type,variable_name,correlation,current_accuracy,std_ratio,Glass_delta,n_points,human_std
hiring algorithms,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,job1_item2,0.020758987792726204,0.7789456122789457,0.06169228310947488,0.04201596830221121,999,0.03163859985841663
Accuracy Nudge,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,Real3_3,0.02061625408849277,0.7459621136590229,0.3684825592047686,0.16886431836640245,1003,0.03157544889753363
Accuracy Nudge,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,Fake2_3,0.020548688038804375,0.7060817547357926,0.5792597577866772,0.24337391661968613,1003,0.03157544889753363
Accuracy Nudge,centaur_empty_persona_2025-09-18,centaur_empty_persona,Real3_3,0.020285346372825582,0.5192422731804587,0.4840719651806621,1.5052454608480546,1003,0.03157544889753363
hiring algorithms,random_benchmark,random_benchmark,Q15,0.020245142625001086,0.6460954447344485,1.2081222567373484,0.9012811748829722,999,0.03163859985841663
hiring algorithms,empty_persona_2025-07-27,empty_persona,job2_item5,0.02020511585068788,0.8431765098431765,0.45081227084412234,0.3785951635162461,999,0.03163859985841663
infotainment news sharing,random_benchmark,random_benchmark,Profile3,0.02008833117411537,0.6216089683337769,1.2010169572311056,1.168843030309751,300,0.05773502691896257
Accuracy Nudge,random_benchmark,random_benchmark,Real2_3,0.020054513949193522,0.6045020270774852,0.9088925987179555,0.721938075410962,1003,0.03157544889753363
hiring algorithms,with_reasoning_2025-08-01,with_reasoning,job1_item8,0.020029887344357664,0.7449115782449116,0.8423404354778843,0.050179405434857285,999,0.03163859985841663
hiring algorithms,random_benchmark,random_benchmark,Q8,0.019961547048247413,0.6355503577370105,0.8631488873013897,0.19656321760188158,999,0.03163859985841663
Obedient twins,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,task 2 - S3,0.01988257104190528,0.7968697968697969,0.3094154382254402,0.040181875315064855,1001,0.0316069770620507
Accuracy Nudge,GPT5_2025-08-11,GPT5,Real2_3,0.01967270902187227,0.6033898305084746,0.4360036957364563,0.9869942085570245,1003,0.03157544889753363
Preferences for redistribution,random_benchmark,random_benchmark,Father education,0.01962972735447485,0.6573290041207441,0.9358285824071442,0.12884440951117407,1163,0.02932311763539111
idea evaluation,GPT5_2025-08-11,GPT5,rating10,0.019422403454608328,0.684625212947189,0.8430428449038687,0.3000506390447239,1174,0.02918542027088895
Obedient twins,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,task 1 - attitude_change,0.019043372511561022,0.9585164835164836,0.11043993124233656,0.16998755160802606,1001,0.0316069770620507
context effects,random_benchmark,random_benchmark,choice_target_compromise,0.01894015272429799,0.5083195591629784,0.6020078205523951,0.1291403843702968,501,0.04467670516087703
idea evaluation,full_persona_without_reasoning_2025-07-03,full_persona_without_reasoning,rating10,0.018922397662582784,0.7208262350936967,0.6728548561195129,0.021989526738502123,1174,0.02918542027088895
Accuracy Nudge,random_benchmark,random_benchmark,Fake2_3,0.018359377726702344,0.6213385781284901,0.913842946684847,0.5033258364063599,1003,0.03157544889753363
idea evaluation,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,rating20,0.018348553098528474,0.7182708688245315,0.711456281298314,0.038264764301939695,1174,0.02918542027088895
hiring algorithms,empty_persona_2025-07-27,empty_persona,job4_item6,0.018330304244649667,0.8043043043043043,0.4218250522596333,0.596969485642863,999,0.03163859985841663
Obedient twins,random_benchmark,random_benchmark,task 3 - S3,0.018138549081678845,0.6510547461127141,0.9061976038077489,0.07083303751265937,1001,0.0316069770620507
quantitative intuition,temperature_zero_2025-07-31,temperature_zero,scenario_open_QI,0.01810708374935378,0.6114890400604687,0.9758043647771039,0.04703723805446978,1323,0.02749286996141075
hiring algorithms,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,job1_item8,0.0180476857015077,0.7615949282615949,0.7473191445621538,0.14384762891325756,999,0.03163859985841663
hiring algorithms,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,job2_item8,0.017601631424449777,0.784617951284618,0.46830076994556813,0.16171574136536684,999,0.03163859985841663
idea evaluation,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,rating1,0.01714893680915011,0.7201873935264054,0.7134478726217914,0.08947016486121181,1174,0.02918542027088895
Accuracy Nudge,empty_persona_2025-07-22,empty_persona,Real5_3,0.017104272112288207,0.6338983050847458,0.6507099967498894,0.5506131267183177,1003,0.03157544889753363
infotainment news sharing,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,Profile17,0.01704589834948205,0.7757142857142857,0.7335096635670221,0.236187275144693,300,0.05773502691896257
idea evaluation,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,rating16,0.016811809749014618,0.7165672913117547,0.7508286333566775,0.12277638284310731,1174,0.02918542027088895
context effects,with_reasoning_2025-08-01,with_reasoning,choice_target_compromise,0.016784918089228423,0.5548902195608783,0.813082363075332,0.4409307185302582,501,0.04467670516087703
idea evaluation,full_persona_without_reasoning_2025-07-03,full_persona_without_reasoning,rating5,0.01655201226338732,0.7265758091993186,0.6677145970025687,0.0,1174,0.02918542027088895
Accuracy Nudge,persona_summary_2025-08-01,persona_summary,Real2_3,0.016547273303011874,0.67098703888335,0.5716869321113484,0.512956266114963,1003,0.03157544889753363
idea evaluation,centaur_empty_persona_2025-09-18,centaur_empty_persona,rating11,0.016322761813244095,0.7518132366273799,0.309815210262782,0.48393547957046557,1103,0.03011010318298389
idea evaluation,full_persona_without_reasoning_2025-07-03,full_persona_without_reasoning,rating4,0.016270620644115424,0.723594548551959,0.6887603249466334,0.023110983109431067,1174,0.02918542027088895
recommendation systems,empty_persona_2025-07-22,empty_persona,usage_TikTok,0.01574805866811583,0.7275641025641026,0.9906278809800491,0.37391612314734196,234,0.06537204504606134
Junk Fees,random_benchmark,random_benchmark,fairness_average,0.01554638056334944,0.6928177382096581,1.4217187798493973,0.579733622480284,400,0.05
quantitative intuition,empty_persona_2025-07-22,empty_persona,I_indiv_mean,0.015530922190480807,0.8865516967020727,0.2630665063890863,0.8792203431948948,1323,0.02749286996141075
infotainment news sharing,centaur_empty_persona_2025-09-18,centaur_empty_persona,Profile9,0.015486010155664358,0.5385714285714286,0.28606618588580807,1.8185925230134468,300,0.05773502691896257
idea generation,deepseek_2025-08-25,deepseek,DAT_perf,0.015442223250964875,,0.45987090620553384,0.6945924659696501,199,0.07088812050083358
hiring algorithms,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,job4_item3,0.015399161227790522,0.8453453453453453,0.35990649336083186,0.0683043231698955,999,0.03163859985841663
hiring algorithms,empty_persona_2025-07-27,empty_persona,job2_item6,0.015395282291379897,0.8111444778111445,0.41664301152532085,0.5319224581914063,999,0.03163859985841663
Story Beliefs,centaur_empty_persona_2025-09-18,centaur_empty_persona,Bchap1_val,0.014817536472018914,0.6001375095492743,0.9881376758081412,1.4629146640969712,251,0.06311944030978031
idea evaluation,random_benchmark,random_benchmark,rating11,0.014699292582424974,0.6595572359744108,1.000785368364037,0.24139120005170409,1174,0.02918542027088895
Digital certificates for luxury consumption,empty_persona_2025-07-22,empty_persona,DV1,0.014385614625802842,0.9313271604938271,0.23707134383332473,0.3341762395587797,600,0.040824829046386304
idea evaluation,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,rating9,0.014210340639955327,0.7137989778534923,0.733292220716881,0.09905481801891725,1174,0.02918542027088895
context effects,demographics_only_2025-07-31,demographics_only,choice_target_attraction,0.014121206825631762,0.626746506986028,0.2429409612091255,0.7395052847836213,501,0.04467670516087703
Accuracy Nudge,demographics_only_2025-07-31,demographics_only,Fake1_3,0.0139878351411659,0.7000997008973081,0.5895924684924104,0.17686282029320294,1003,0.03157544889753363
hiring algorithms,empty_persona_2025-07-27,empty_persona,job1_item8,0.0137448390301264,0.7819486152819486,0.40384110598128176,0.38470877500057254,999,0.03163859985841663
quantitative intuition,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,I_org_mean,0.013619568945681186,0.8737507348618461,0.20806613527911383,0.8428000517759031,1323,0.02749286996141075
hiring algorithms,deepseek_2025-08-25,deepseek,job1_item8,0.013564482471276618,0.7172172172172172,0.987121745051004,0.31914101856569244,999,0.03163859985841663
hiring algorithms,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,job3_item8,0.013419344864277202,0.8199866533199867,0.04560972891530558,0.033979251887449824,999,0.03163859985841663
Accuracy Nudge,random_benchmark,random_benchmark,Real8_3,0.013352250375298231,0.6245611617122224,0.8532119074607037,0.2305877007724963,1003,0.03157544889753363
idea evaluation,random_benchmark,random_benchmark,rating3,0.012841915183879277,0.6623208863444457,0.9675478736682195,0.14112776267218918,1174,0.02918542027088895
hiring algorithms,demographics_only_2025-07-31,demographics_only,job3_item8,0.012783867630755575,0.7844511177844511,0.5635252766946902,0.2964147505075399,999,0.03163859985841663
Obedient twins,random_benchmark,random_benchmark,task 2 - S2,0.012762785114562554,0.6920869767327549,1.2229567239814207,0.18450122708068564,1001,0.0316069770620507
infotainment news sharing,empty_persona_2025-07-22,empty_persona,Profile2,0.012598837340089552,0.7114285714285714,0.10128426142063753,0.6715304173018327,300,0.05773502691896257
Story Beliefs,random_benchmark,random_benchmark,Achap1_val,0.012507051706741072,0.6884689052448372,1.2918015655449409,0.0191235590770615,251,0.06311944030978031
hiring algorithms,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,job1_item8,0.012497002290711273,0.7565899232565899,0.7483822016025974,0.09968975213058338,999,0.03163859985841663
hiring algorithms,random_benchmark,random_benchmark,job3_item7,0.012453965118175175,0.6704431471483043,1.4522473803750537,1.0023450865604149,999,0.03163859985841663
Obedient twins,temperature_zero_2025-07-31,temperature_zero,task 1 - attitude_change,0.012405108061613499,0.9593206793206793,0.15914415697305095,0.2117899905646431,1001,0.0316069770620507
Accuracy Nudge,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,Fake1_3,0.012344869195709854,0.7040877367896311,0.5377338010683692,0.13232901662225252,1003,0.03157544889753363
Accuracy Nudge,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,Real4_3,0.01233172593730851,0.697308075772682,0.4977498264931559,0.11278063912380216,1003,0.03157544889753363
infotainment news sharing,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,Profile3,0.012302129487587476,0.8076190476190477,0.28791523579312334,0.01616973523878393,300,0.05773502691896257
Affective Primes,random_benchmark,random_benchmark,gratitude,0.012209566643582281,0.6766875274749349,1.483879591826606,0.8413487338827077,508,0.04436782547080569
infotainment news sharing,empty_persona_2025-07-22,empty_persona,Profile13,0.011818218898206362,0.6342857142857143,0.30125392442394033,1.1977345694189663,300,0.05773502691896257
hiring algorithms,random_benchmark,random_benchmark,job2_item7,0.01177647938375696,0.6972908174603032,1.413073021557597,0.6710406659120884,999,0.03163859985841663
Junk Fees,random_benchmark,random_benchmark,percent_correct,0.011758898830979726,0.7036228569241203,1.4076023008987837,0.11183194207203628,400,0.05
hiring algorithms,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,job3_item7,0.011751727888002862,0.8309976643309976,0.5326043564994649,0.027398339085034248,999,0.03163859985841663
Accuracy Nudge,deepseek_2025-08-25,deepseek,Fake5_3,0.01172607397365367,0.6839481555333998,0.489986826166235,0.5782763437276258,1003,0.03157544889753363
idea generation,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,DAT_perf,0.011723461111689832,,0.2109032318705421,1.021963027565742,199,0.07088812050083358
Accuracy Nudge,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,Real7_3,0.011424342706998077,0.6612163509471585,0.32621166110362565,0.6116522448141991,1003,0.03157544889753363
hiring algorithms,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,job3_item8,0.011298067283219753,0.7866199532866199,0.5104588441697504,0.31738067188490277,999,0.03163859985841663
quantitative intuition,demographics_only_2025-07-31,demographics_only,scenario_open_QI,0.011199980571625747,0.6220710506424791,0.9265510001345876,0.1306105804102335,1323,0.02749286996141075
hiring algorithms,empty_persona_2025-07-27,empty_persona,job2_item1,0.011121205884276748,0.7332332332332332,0.3018445625289022,0.18450489698983352,999,0.03163859985841663
hiring algorithms,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,job1_item5,0.010544376181349494,0.8088088088088088,0.3529994448254498,0.6276480563000751,999,0.03163859985841663
idea evaluation,random_benchmark,random_benchmark,rating6,0.010349778862230642,0.6630713277110818,0.9677311754053439,0.19586487813064174,1174,0.02918542027088895
idea evaluation,GPT5_2025-08-11,GPT5,rating19,0.010334816275505879,0.680366269165247,0.8751871801026279,0.27003312848854055,1174,0.02918542027088895
Digital certificates for luxury consumption,random_benchmark,random_benchmark,log_WTP,0.010231315228430638,,1.9723309145034083,0.0029555470131195495,600,0.040824829046386304
infotainment news sharing,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,Profile9,0.010219757652440698,0.7628571428571429,0.047585746569177086,0.42102463555295244,300,0.05773502691896257
hiring algorithms,empty_persona_2025-07-27,empty_persona,job1_item2,0.01019242965765507,0.7672672672672672,0.27851008935495924,0.17457338942468123,999,0.03163859985841663
idea evaluation,GPT5_2025-08-11,GPT5,rating7,0.010186649307276911,0.684199318568995,0.8343579136821373,0.2840735655790492,1174,0.02918542027088895
infotainment news sharing,random_benchmark,random_benchmark,Profile16,0.010117964409024481,0.6139300893680667,1.0768865320449401,1.0025632112147118,300,0.05773502691896257
idea evaluation,GPT5_2025-08-11,GPT5,rating16,0.009971868167458646,0.6827086882453152,0.8594538740878931,0.30873593346512324,1174,0.02918542027088895
